,word,score,freq,class
9715,sandy,91.0,1.55e-05,La
9716,lurch,91.0,6.17e-07,La
9717,hardy,91.0,7.24e-06,La
9718,grand,91.0,8.13e-05,La
9719,glint,91.0,4.47e-07,La
9720,cyber,91.0,9.55e-06,La
9721,crank,91.0,4.07e-06,La
9722,clang,91.0,4.27e-07,La
9723,chord,91.0,4.47e-06,La
9724,broth,91.0,2.45e-06,La
9725,woopy,90.9,0.0,Ta
9726,pouff,90.9,0.0,Ta
9727,buffe,90.9,0.0,Ta
9728,woofs,90.89999999999999,3.02e-08,Ta
9729,shojo,90.89999999999999,7.76e-08,Ta
9730,doozy,90.89999999999999,3.02e-07,Ta
9731,goofy,90.89999999999999,3.72e-06,La
9732,tarry,90.8,2.69e-07,Ta
9733,slats,90.8,4.79e-07,Ta
9734,salts,90.8,2.57e-06,Ta
9735,lasts,90.8,7.94e-06,Ta
9736,zorro,90.6,5.62e-07,Ta
9737,pipit,90.6,7.41e-08,Ta
9738,hokku,90.6,1.07e-08,Ta
9739,gogga,90.6,0.0,Ta
9740,weeke,90.48,3.8e-08,Ta
9741,tarty,90.39999999999999,2.82e-08,Ta
9742,ratty,90.39999999999999,2.95e-07,La
9743,xebec,90.30000000000001,1.45e-08,Ta
9744,vehme,90.30000000000001,0.0,Ta
9745,laval,90.30000000000001,6.31e-07,Ta
9746,kexes,90.30000000000001,0.0,Ta
9747,hooch,90.30000000000001,3.8e-07,Ta
9748,dweeb,90.30000000000001,2.34e-07,Ta
9749,dufus,90.30000000000001,3.89e-08,Ta
9750,bundu,90.30000000000001,3.55e-08,Ta
9751,bedew,90.30000000000001,0.0,Ta
9752,yechs,90.0,0.0,Ta
9753,yarks,90.0,0.0,Ta
9754,wetly,90.0,2.57e-08,Ta
9755,wants,90.0,0.000174,Ta
9756,volts,90.0,1.58e-06,Ta
9757,vents,90.0,2.09e-06,Ta
9758,twerp,90.0,1.29e-07,Ta
9759,thraw,90.0,0.0,Ta
9760,thelf,90.0,0.0,Ta
9761,temps,90.0,2.14e-06,Ta
9762,talky,90.0,1.12e-07,Ta
9763,tacks,90.0,4.57e-07,Ta
9764,swees,90.0,0.0,Ta
9765,sprag,90.0,1.41e-08,Ta
9766,spiry,90.0,0.0,Ta
9767,slopy,90.0,0.0,Ta
9768,slank,90.0,2.29e-08,Ta
9769,shend,90.0,0.0,Ta
9770,sarky,90.0,2.69e-08,Ta
9771,rocks,90.0,2.4e-05,Ta
9772,pynes,90.0,1.05e-08,Ta
9773,poynt,90.0,1.23e-08,Ta
9774,ponty,90.0,1.86e-07,Ta
9775,polys,90.0,5.13e-08,Ta
9776,ploys,90.0,1.62e-07,Ta
9777,plash,90.0,2.04e-08,Ta
9778,pardy,90.0,6.92e-08,Ta
9779,nutsy,90.0,1.51e-08,Ta
9780,nicht,90.0,7.41e-07,Ta
9781,mohrs,90.0,0.0,Ta
9782,mints,90.0,1.05e-06,Ta
9783,maths,90.0,5.62e-06,Ta
9784,mahwa,90.0,0.0,Ta
9785,lifts,90.0,5.75e-06,Ta
9786,lanks,90.0,0.0,Ta
9787,kyars,90.0,0.0,Ta
9788,krays,90.0,8.51e-08,Ta
9789,karsy,90.0,0.0,Ta
9790,jarls,90.0,2.75e-08,Ta
9791,jagas,90.0,0.0,Ta
9792,holds,90.0,3.98e-05,Ta
9793,hends,90.0,0.0,Ta
9794,helms,90.0,7.76e-07,Ta
9795,gyron,90.0,0.0,Ta
9796,gyals,90.0,0.0,Ta
9797,gurls,90.0,9.33e-08,Ta
9798,gleds,90.0,0.0,Ta
9799,ghest,90.0,0.0,Ta
9800,germs,90.0,2.45e-06,Ta
9801,gelds,90.0,0.0,Ta
9802,gamba,90.0,1.91e-07,Ta
9803,fonts,90.0,1.74e-06,Ta
9804,flits,90.0,1.02e-07,Ta
9805,festy,90.0,1.23e-08,Ta
9806,fards,90.0,0.0,Ta
9807,falaj,90.0,0.0,Ta
9808,empts,90.0,3.02e-08,Ta
9809,dreks,90.0,0.0,Ta
9810,ditsy,90.0,6.46e-08,Ta
9811,dhols,90.0,0.0,Ta
9812,debts,90.0,9.77e-06,Ta
9813,curny,90.0,0.0,Ta
9814,curds,90.0,3.02e-07,Ta
9815,cruds,90.0,0.0,Ta
9816,corks,90.0,3.72e-07,Ta
9817,clogs,90.0,6.17e-07,Ta
9818,chons,90.0,0.0,Ta
9819,carby,90.0,5.01e-08,Ta
9820,calfs,90.0,3.89e-08,Ta
9821,bruts,90.0,0.0,Ta
9822,brust,90.0,8.71e-08,Ta
9823,brosy,90.0,0.0,Ta
9824,brins,90.0,0.0,Ta
9825,bleys,90.0,0.0,Ta
9826,benty,90.0,0.0,Ta
9827,bayts,90.0,0.0,Ta
9828,aflaj,90.0,0.0,Ta
9829,wrath,90.0,5.01e-06,La
9830,vigil,90.0,1.74e-06,La
9831,trick,90.0,3.02e-05,La
9832,tangy,90.0,4.37e-07,La
9833,sworn,90.0,7.94e-06,La
9834,swirl,90.0,1.45e-06,La
9835,stack,90.0,1.12e-05,La
9836,mirth,90.0,4.17e-07,La
9837,march,90.0,0.000182,La
9838,manly,90.0,4.57e-06,La
9839,jumbo,90.0,2.4e-06,La
9840,hyper,90.0,4.9e-06,La
9841,grunt,90.0,1.41e-06,La
9842,grasp,90.0,9.33e-06,La
9843,girly,90.0,1.7e-06,La
9844,froth,90.0,5.62e-07,La
9845,fresh,90.0,6.76e-05,La
9846,forth,90.0,2.51e-05,La
9847,drawl,90.0,3.02e-07,La
9848,charm,90.0,1.32e-05,La
9849,burst,90.0,1.41e-05,La
9850,brash,90.0,8.91e-07,La
9851,brand,90.0,6.76e-05,La
9852,pappi,89.82,4.9e-08,Ta
9853,tirrs,89.8,0.0,Ta
9854,snars,89.8,0.0,Ta
9855,carrs,89.8,5.01e-08,Ta
9856,cress,89.8,3.09e-07,La
9857,kirri,89.69999999999999,0.0,Ta
9858,dadah,89.69999999999999,0.0,Ta
9859,babas,89.69999999999999,4.9e-08,Ta
9860,abbas,89.69999999999999,2.57e-06,Ta
9861,poovy,89.4,0.0,Ta
9862,buffa,89.4,5.01e-08,Ta
9863,zobos,89.39999999999999,0.0,Ta
9864,wootz,89.39999999999999,1.78e-08,Ta
9865,trist,89.39999999999999,1.07e-07,Ta
9866,tolts,89.39999999999999,0.0,Ta
9867,tents,89.39999999999999,3.98e-06,Ta
9868,stent,89.39999999999999,6.61e-07,Ta
9869,ritts,89.39999999999999,4.68e-08,Ta
9870,netts,89.39999999999999,0.0,Ta
9871,gooky,89.39999999999999,0.0,Ta
9872,gonzo,89.39999999999999,6.31e-07,Ta
9873,bozos,89.39999999999999,1.32e-07,Ta
9874,boofy,89.39999999999999,0.0,Ta
9875,tolls,89.2,2e-06,Ta
9876,rally,89.2,2.19e-05,La
9877,zuppa,89.1,2.63e-08,Ta
9878,doody,89.1,2.04e-07,Ta
9879,bobol,89.1,0.0,Ta
9880,bacca,89.1,1e-07,Ta
9881,appay,89.1,0.0,Ta
9882,duded,89.03999999999999,0.0,Ta
9883,wrapt,89.0,1.41e-08,Ta
9884,walty,89.0,0.0,Ta
9885,vrils,89.0,0.0,Ta
9886,virls,89.0,0.0,Ta
9887,vants,89.0,0.0,Ta
9888,typed,89.0,3.31e-06,Ta
9889,tykes,89.0,1.02e-07,Ta
9890,turfs,89.0,5.01e-08,Ta
9891,tunds,89.0,0.0,Ta
9892,tophs,89.0,0.0,Ta
9893,tonks,89.0,2.4e-07,Ta
9894,tings,89.0,1.91e-07,Ta
9895,thegn,89.0,1.62e-08,Ta
9896,tamps,89.0,2.09e-08,Ta
9897,syver,89.0,0.0,Ta
9898,stulm,89.0,0.0,Ta
9899,stonk,89.0,1.48e-08,Ta
9900,stogy,89.0,0.0,Ta
9901,slurb,89.0,0.0,Ta
9902,skyte,89.0,0.0,Ta
9903,shand,89.0,2.88e-07,Ta
9904,shalm,89.0,0.0,Ta
9905,scrow,89.0,0.0,Ta
9906,romps,89.0,9.77e-08,Ta
9907,rifty,89.0,0.0,Ta
9908,rhody,89.0,3.72e-08,Ta
9909,pylon,89.0,4.68e-07,Ta
9910,purty,89.0,1.12e-07,Ta
9911,proms,89.0,7.24e-07,Ta
9912,prang,89.0,1.26e-07,Ta
9913,plods,89.0,5.01e-08,Ta
9914,phots,89.0,1.74e-08,Ta
9915,pends,89.0,1.74e-08,Ta
9916,nempt,89.0,0.0,Ta
9917,narky,89.0,2e-08,Ta
9918,moyls,89.0,0.0,Ta
9919,monty,89.0,3.55e-06,Ta
9920,molys,89.0,0.0,Ta
9921,milty,89.0,1.23e-08,Ta
9922,margs,89.0,2.69e-08,Ta
9923,mardy,89.0,1.26e-07,Ta
9924,lowry,89.0,2.24e-06,Ta
9925,linch,89.0,2.57e-08,Ta
9926,limns,89.0,0.0,Ta
9927,lawns,89.0,1.62e-06,Ta
9928,lacks,89.0,7.76e-06,Ta
9929,kytes,89.0,0.0,Ta
9930,knots,89.0,4.27e-06,Ta
9931,kilts,89.0,2.63e-07,Ta
9932,idyls,89.0,0.0,Ta
9933,hurly,89.0,9.77e-08,Ta
9934,hertz,89.0,1.15e-06,Ta
9935,hands,89.0,0.000145,Ta
9936,halms,89.0,0.0,Ta
9937,gyred,89.0,0.0,Ta
9938,gryde,89.0,0.0,Ta
9939,grith,89.0,0.0,Ta
9940,grams,89.0,6.61e-06,Ta
9941,glads,89.0,3.31e-08,Ta
9942,ghats,89.0,2.63e-07,Ta
9943,ghast,89.0,3.31e-08,Ta
9944,gaths,89.0,0.0,Ta
9945,garms,89.0,2.95e-08,Ta
9946,fyles,89.0,1.2e-08,Ta
9947,frust,89.0,0.0,Ta
9948,fleys,89.0,0.0,Ta
9949,firns,89.0,0.0,Ta
9950,farcy,89.0,1.23e-08,Ta
9951,dunts,89.0,0.0,Ta
9952,drips,89.0,7.08e-07,Ta
9953,dorbs,89.0,0.0,Ta
9954,donsy,89.0,0.0,Ta
9955,docht,89.0,0.0,Ta
9956,darks,89.0,1.15e-07,Ta
9957,dancy,89.0,1.58e-07,Ta
9958,czars,89.0,1.26e-07,Ta
9959,crows,89.0,2.95e-06,Ta
9960,cronk,89.0,1.78e-07,Ta
9961,cribs,89.0,5.13e-07,Ta
9962,clips,89.0,1.1e-05,Ta
9963,clews,89.0,6.61e-08,Ta
9964,chelp,89.0,0.0,Ta
9965,chays,89.0,0.0,Ta
9966,chapt,89.0,2.95e-08,Ta
9967,cangs,89.0,0.0,Ta
9968,calmy,89.0,2.24e-08,Ta
9969,calks,89.0,1.62e-08,Ta
9970,burls,89.0,4.07e-08,Ta
9971,brods,89.0,0.0,Ta
9972,bords,89.0,2.14e-08,Ta
9973,blurs,89.0,4.17e-07,Ta
9974,blocs,89.0,4.79e-07,Ta
9975,blays,89.0,0.0,Ta
9976,beths,89.0,1.86e-08,Ta
9977,berms,89.0,1.07e-07,Ta
9978,barps,89.0,0.0,Ta
9979,banty,89.0,1.86e-08,Ta
9980,synod,89.0,2.09e-06,La
9981,sting,89.0,6.31e-06,La
9982,stamp,89.0,1.29e-05,La
9983,spurn,89.0,2.29e-07,La
9984,spend,89.0,9.33e-05,La
9985,slack,89.0,5.13e-06,La
9986,right,89.0,0.000912,La
9987,rhyme,89.0,3.63e-06,La
9988,porch,89.0,7.08e-06,La
9989,patch,89.0,1.58e-05,La
9990,pansy,89.0,5.89e-07,La
9991,lofty,89.0,2.19e-06,La
9992,hydro,89.0,4.27e-06,La
9993,harpy,89.0,3.16e-07,La
9994,graft,89.0,2.95e-06,La
9995,girth,89.0,8.32e-07,La
9996,flint,89.0,5.89e-06,La
9997,dwelt,89.0,4.47e-07,La
9998,crush,89.0,1.48e-05,La
9999,cramp,89.0,1.1e-06,La
10000,candy,89.0,1.95e-05,La
10001,burnt,89.0,1.07e-05,La
10002,brunt,89.0,1.32e-06,La
10003,wexes,88.80000000000001,0.0,Ta
10004,kudus,88.80000000000001,3.89e-08,Ta
10005,jefes,88.80000000000001,1.15e-08,Ta
10006,hajji,88.80000000000001,1.45e-07,Ta
10007,jewel,88.80000000000001,4.79e-06,La
10008,stirs,88.8,9.77e-07,Ta
10009,stens,88.8,2.45e-08,Ta
10010,slots,88.8,6.76e-06,Ta
10011,serry,88.8,5.25e-08,Ta
10012,sents,88.8,2.19e-08,Ta
10013,scars,88.8,5.75e-06,Ta
10014,rorty,88.8,9.12e-08,Ta
10015,nests,88.8,2.69e-06,Ta
10016,immit,88.8,0.0,Ta
10017,gummi,88.8,2e-07,Ta
10018,crass,88.8,9.12e-07,La
10019,ganja,88.5,5.25e-07,Ta
10020,keeve,88.48,0.0,Ta
10021,feeze,88.48,0.0,Ta
10022,feoff,88.38,0.0,Ta
10023,telly,88.2,1.58e-06,Ta
10024,snell,88.2,7.76e-07,Ta
10025,rills,88.2,2.95e-08,Ta
10026,huzza,88.19999999999999,0.0,Ta
10027,yorks,88.0,3.09e-07,Ta
10028,ylkes,88.0,0.0,Ta
10029,yelks,88.0,0.0,Ta
10030,wytes,88.0,0.0,Ta
10031,wroth,88.0,1.26e-07,Ta
10032,wonts,88.0,0.0,Ta
10033,wilts,88.0,2.24e-07,Ta
10034,whort,88.0,0.0,Ta
10035,wersh,88.0,0.0,Ta
10036,wards,88.0,4.37e-06,Ta
10037,veldt,88.0,8.13e-08,Ta
10038,turks,88.0,4.57e-06,Ta
10039,tsked,88.0,0.0,Ta
10040,towns,88.0,2.45e-05,Ta
10041,tocks,88.0,3.47e-08,Ta
10042,thang,88.0,6.61e-07,Ta
10043,sward,88.0,8.51e-08,Ta
10044,stown,88.0,0.0,Ta
10045,stewy,88.0,1.82e-08,Ta
10046,sprog,88.0,5.13e-08,Ta
10047,spacy,88.0,4.9e-08,Ta
10048,shily,88.0,0.0,Ta
10049,scody,88.0,0.0,Ta
10050,sclim,88.0,0.0,Ta
10051,runch,88.0,0.0,Ta
10052,rowth,88.0,0.0,Ta
10053,rinks,88.0,3.63e-07,Ta
10054,pyric,88.0,0.0,Ta
10055,progs,88.0,6.03e-08,Ta
10056,pricy,88.0,1.66e-07,Ta
10057,premy,88.0,0.0,Ta
10058,plasm,88.0,4.79e-08,Ta
10059,perks,88.0,4.17e-06,Ta
10060,pands,88.0,0.0,Ta
10061,palms,88.0,3.55e-06,Ta
10062,nowts,88.0,0.0,Ta
10063,nexts,88.0,1.05e-08,Ta
10064,nervy,88.0,1.78e-07,Ta
10065,mynas,88.0,0.0,Ta
10066,moths,88.0,1.62e-06,Ta
10067,molds,88.0,1.32e-06,Ta
10068,mends,88.0,1.26e-07,Ta
10069,lings,88.0,1.15e-07,Ta
10070,lindy,88.0,6.92e-07,Ta
10071,lamps,88.0,5.37e-06,Ta
10072,kyles,88.0,1.29e-07,Ta
10073,kyats,88.0,3.09e-08,Ta
10074,kirns,88.0,0.0,Ta
10075,hyson,88.0,3.39e-08,Ta
10076,hunts,88.0,2.24e-06,Ta
10077,hefts,88.0,0.0,Ta
10078,harks,88.0,1.17e-07,Ta
10079,grisy,88.0,0.0,Ta
10080,gript,88.0,0.0,Ta
10081,gorps,88.0,0.0,Ta
10082,gluts,88.0,4.27e-08,Ta
10083,furls,88.0,0.0,Ta
10084,fraps,88.0,5.89e-08,Ta
10085,fords,88.0,5.5e-07,Ta
10086,flocs,88.0,1.82e-08,Ta
10087,flays,88.0,4.57e-08,Ta
10088,ferms,88.0,0.0,Ta
10089,ducts,88.0,1.29e-06,Ta
10090,drusy,88.0,1.95e-08,Ta
10091,dreck,88.0,7.94e-08,Ta
10092,draws,88.0,1.26e-05,Ta
10093,dicty,88.0,0.0,Ta
10094,dervs,88.0,0.0,Ta
10095,dench,88.0,3.16e-07,Ta
10096,delfs,88.0,0.0,Ta
10097,cymes,88.0,3.39e-08,Ta
10098,corby,88.0,5.62e-07,Ta
10099,clift,88.0,2.57e-07,Ta
10100,claws,88.0,3.63e-06,Ta
10101,chads,88.0,9.55e-08,Ta
10102,brond,88.0,0.0,Ta
10103,brith,88.0,6.61e-08,Ta
10104,brach,88.0,1.12e-07,Ta
10105,blads,88.0,0.0,Ta
10106,bints,88.0,0.0,Ta
10107,bhels,88.0,0.0,Ta
10108,bhats,88.0,0.0,Ta
10109,bergs,88.0,7.08e-08,Ta
10110,baths,88.0,4.68e-06,Ta
10111,barms,88.0,0.0,Ta
10112,bancs,88.0,1.1e-08,Ta
10113,balds,88.0,2.04e-08,Ta
10114,bahts,88.0,1.48e-08,Ta
10115,worth,88.0,0.000145,La
10116,world,88.0,0.000776,La
10117,tipsy,88.0,7.41e-07,La
10118,throw,88.0,6.76e-05,La
10119,stock,88.0,8.51e-05,La
10120,sling,88.0,2.19e-06,La
10121,shunt,88.0,6.61e-07,La
10122,shrew,88.0,5.62e-07,La
10123,shark,88.0,1.26e-05,La
10124,psalm,88.0,3.63e-06,La
10125,match,88.0,0.000135,La
10126,gland,88.0,2.4e-06,La
10127,drift,88.0,6.61e-06,La
10128,drank,88.0,8.91e-06,La
10129,derby,88.0,1.26e-05,La
10130,crown,88.0,3.63e-05,La
10131,clank,88.0,4.57e-07,La
10132,churn,88.0,1.17e-06,La
10133,blend,88.0,8.91e-06,La
10134,birth,88.0,5.89e-05,La
10135,mojos,87.89999999999999,3.89e-08,Ta
10136,keeks,87.89999999999999,1.48e-08,Ta
10137,jomos,87.89999999999999,0.0,Ta
10138,googs,87.89999999999999,0.0,Ta
10139,gogos,87.89999999999999,2e-08,Ta
10140,booky,87.89999999999999,5.01e-08,Ta
10141,whoop,87.89999999999999,1.58e-06,La
10142,yarrs,87.8,0.0,Ta
10143,sorns,87.8,0.0,Ta
10144,sects,87.8,1.38e-06,Ta
10145,sants,87.8,9.12e-08,Ta
10146,lorry,87.8,1.62e-06,La
10147,kokum,87.6,1.35e-08,Ta
10148,trapt,87.39999999999999,2.29e-08,Ta
10149,tacts,87.39999999999999,1.23e-08,Ta
10150,scatt,87.39999999999999,1.2e-08,Ta
10151,pratt,87.39999999999999,3.89e-06,Ta
10152,lytta,87.39999999999999,0.0,Ta
10153,wudus,87.30000000000001,0.0,Ta
10154,vexes,87.30000000000001,6.46e-08,Ta
10155,ungum,87.30000000000001,0.0,Ta
10156,ewked,87.30000000000001,0.0,Ta
10157,buchu,87.30000000000001,1.45e-08,Ta
10158,trull,87.2,5.89e-08,Ta
10159,cells,87.2,5.62e-05,Ta
10160,tally,87.2,4.17e-06,La
10161,ycond,87.0,0.0,Ta
10162,yangs,87.0,6.17e-08,Ta
10163,wyles,87.0,3.24e-08,Ta
10164,wurst,87.0,1.62e-07,Ta
10165,whorl,87.0,3.63e-07,Ta
10166,tways,87.0,0.0,Ta
10167,tichy,87.0,5.13e-08,Ta
10168,tanky,87.0,3.24e-08,Ta
10169,swoln,87.0,0.0,Ta
10170,stimy,87.0,0.0,Ta
10171,sprew,87.0,0.0,Ta
10172,softy,87.0,1.62e-07,Ta
10173,snift,87.0,0.0,Ta
10174,sneck,87.0,0.0,Ta
10175,smorg,87.0,0.0,Ta
10176,smerk,87.0,0.0,Ta
10177,shuln,87.0,0.0,Ta
10178,rushy,87.0,3.02e-08,Ta
10179,rungs,87.0,3.55e-07,Ta
10180,rumly,87.0,0.0,Ta
10181,ricks,87.0,4.47e-07,Ta
10182,punts,87.0,4.57e-07,Ta
10183,probs,87.0,6.17e-07,Ta
10184,potch,87.0,4.79e-08,Ta
10185,plebs,87.0,4.17e-07,Ta
10186,phyle,87.0,0.0,Ta
10187,pechs,87.0,0.0,Ta
10188,parks,87.0,2.14e-05,Ta
10189,nurdy,87.0,0.0,Ta
10190,nowls,87.0,0.0,Ta
10191,necks,87.0,2.51e-06,Ta
10192,murly,87.0,0.0,Ta
10193,mulct,87.0,0.0,Ta
10194,misty,87.0,2.45e-06,Ta
10195,merks,87.0,3.72e-08,Ta
10196,mensh,87.0,0.0,Ta
10197,lurks,87.0,6.61e-07,Ta
10198,lowns,87.0,0.0,Ta
10199,locks,87.0,8.71e-06,Ta
10200,khets,87.0,0.0,Ta
10201,jafas,87.0,0.0,Ta
10202,honds,87.0,0.0,Ta
10203,holms,87.0,3.39e-08,Ta
10204,herby,87.0,1.29e-07,Ta
10205,hapax,87.0,1.95e-08,Ta
10206,hamza,87.0,7.76e-07,Ta
10207,hafts,87.0,1.05e-08,Ta
10208,gyans,87.0,0.0,Ta
10209,gurns,87.0,0.0,Ta
10210,grype,87.0,0.0,Ta
10211,grids,87.0,1.35e-06,Ta
10212,grabs,87.0,5.37e-06,Ta
10213,goths,87.0,5.75e-07,Ta
10214,gosht,87.0,1.66e-08,Ta
10215,gorms,87.0,0.0,Ta
10216,golds,87.0,1.35e-06,Ta
10217,girds,87.0,2.75e-08,Ta
10218,gatch,87.0,2.75e-08,Ta
10219,garbs,87.0,3.16e-08,Ta
10220,frosh,87.0,1.95e-07,Ta
10221,frith,87.0,3.98e-07,Ta
10222,firth,87.0,1.51e-06,Ta
10223,farms,87.0,1.38e-05,Ta
10224,edged,87.0,3.55e-06,Ta
10225,drack,87.0,1.45e-08,Ta
10226,dormy,87.0,1.62e-08,Ta
10227,dorks,87.0,3.89e-07,Ta
10228,damns,87.0,1e-07,Ta
10229,cymol,87.0,0.0,Ta
10230,cymas,87.0,0.0,Ta
10231,cruft,87.0,4.9e-08,Ta
10232,chuts,87.0,0.0,Ta
10233,chins,87.0,4.9e-07,Ta
10234,brags,87.0,4.57e-07,Ta
10235,blins,87.0,0.0,Ta
10236,blash,87.0,1.7e-08,Ta
10237,blahs,87.0,4.47e-08,Ta
10238,birsy,87.0,0.0,Ta
10239,bardy,87.0,2e-08,Ta
10240,bajan,87.0,1.15e-07,Ta
10241,trunk,87.0,1.07e-05,La
10242,thyme,87.0,1.17e-06,La
10243,stomp,87.0,1.78e-06,La
10244,spark,87.0,9.77e-06,La
10245,shelf,87.0,1.05e-05,La
10246,shaft,87.0,7.94e-06,La
10247,scrum,87.0,1.78e-06,La
10248,prong,87.0,6.31e-07,La
10249,month,87.0,0.000178,La
10250,itchy,87.0,2.19e-06,La
10251,ghost,87.0,2.63e-05,La
10252,frond,87.0,1.7e-07,La
10253,flesh,87.0,1.58e-05,La
10254,drawn,87.0,3.39e-05,La
10255,depth,87.0,3.55e-05,La
10256,bland,87.0,3.16e-06,La
10257,scats,86.8,6.17e-08,Ta
10258,cryer,86.8,2.19e-07,Ta
10259,casts,86.8,3.8e-06,Ta
10260,dress,86.8,5.75e-05,La
10261,cross,86.8,0.0001,La
10262,simis,86.69999999999999,0.0,Ta
10263,commo,86.69999999999999,7.24e-08,Ta
10264,wanna,86.4,0.00011,Ta
10265,crocs,86.4,7.41e-07,Ta
10266,buffo,86.4,2.29e-08,Ta
10267,affix,86.4,4.27e-07,La
10268,zooks,86.39999999999999,1.62e-08,Ta
10269,yetts,86.39999999999999,0.0,Ta
10270,troth,86.39999999999999,1.38e-07,Ta
10271,tilts,86.39999999999999,6.17e-07,Ta
10272,styte,86.39999999999999,0.0,Ta
10273,jomon,86.39999999999999,3.63e-08,Ta
10274,gombo,86.39999999999999,1.15e-08,Ta
10275,testy,86.39999999999999,3.47e-07,La
10276,stilt,86.39999999999999,2.34e-07,La
10277,tills,86.2,2.88e-07,Ta
10278,scall,86.2,0.0,Ta
10279,lilts,86.2,1.12e-08,Ta
10280,calls,86.2,8.13e-05,Ta
10281,still,86.2,0.000832,La
10282,droll,86.2,3.8e-07,La
10283,sooks,86.1,1.35e-08,Ta
10284,pipis,86.1,1.23e-08,Ta
10285,kakas,86.1,1.41e-08,Ta
10286,boobs,86.1,7.94e-06,Ta
10287,bobos,86.1,2.63e-08,Ta
10288,akkas,86.1,0.0,Ta
10289,yawls,86.0,1.32e-08,Ta
10290,xrays,86.0,8.51e-08,Ta
10291,wraps,86.0,3.72e-06,Ta
10292,words,86.0,0.000178,Ta
10293,whets,86.0,4.9e-08,Ta
10294,welds,86.0,4.37e-07,Ta
10295,warps,86.0,2.75e-07,Ta
10296,wanty,86.0,1.51e-08,Ta
10297,wadts,86.0,0.0,Ta
10298,vasty,86.0,1.7e-08,Ta
10299,typic,86.0,2.88e-08,Ta
10300,tinks,86.0,2.51e-08,Ta
10301,thews,86.0,0.0,Ta
10302,syped,86.0,0.0,Ta
10303,swayl,86.0,0.0,Ta
10304,swaly,86.0,0.0,Ta
10305,skint,86.0,2.63e-07,Ta
10306,skald,86.0,3.55e-08,Ta
10307,shakt,86.0,0.0,Ta
10308,schul,86.0,1.91e-08,Ta
10309,ryked,86.0,0.0,Ta
10310,pursy,86.0,0.0,Ta
10311,profs,86.0,3.31e-07,Ta
10312,prims,86.0,2.57e-08,Ta
10313,ponds,86.0,2.88e-06,Ta
10314,piths,86.0,0.0,Ta
10315,phyla,86.0,1.1e-07,Ta
10316,pervs,86.0,1.7e-07,Ta
10317,pelfs,86.0,0.0,Ta
10318,munts,86.0,0.0,Ta
10319,mechs,86.0,2.24e-07,Ta
10320,marks,86.0,3.09e-05,Ta
10321,lurgy,86.0,2e-08,Ta
10322,ledgy,86.0,0.0,Ta
10323,kraft,86.0,2.4e-06,Ta
10324,knurl,86.0,1.62e-08,Ta
10325,knits,86.0,3.98e-07,Ta
10326,khors,86.0,0.0,Ta
10327,khats,86.0,0.0,Ta
10328,jolts,86.0,1.95e-07,Ta
10329,hynde,86.0,1.2e-07,Ta
10330,hylic,86.0,0.0,Ta
10331,hurds,86.0,0.0,Ta
10332,horks,86.0,0.0,Ta
10333,haply,86.0,6.92e-08,Ta
10334,halfs,86.0,6.76e-08,Ta
10335,gyeld,86.0,0.0,Ta
10336,gurly,86.0,0.0,Ta
10337,grody,86.0,5.25e-08,Ta
10338,grapy,86.0,0.0,Ta
10339,glams,86.0,1.41e-08,Ta
10340,girsh,86.0,0.0,Ta
10341,germy,86.0,4.27e-08,Ta
10342,frags,86.0,8.32e-08,Ta
10343,fitly,86.0,2.88e-08,Ta
10344,fecht,86.0,1.82e-08,Ta
10345,drows,86.0,0.0,Ta
10346,dribs,86.0,3.47e-08,Ta
10347,dicht,86.0,1.05e-08,Ta
10348,delph,86.0,2.45e-07,Ta
10349,dawts,86.0,0.0,Ta
10350,dashy,86.0,1.62e-08,Ta
10351,dangs,86.0,1.48e-08,Ta
10352,curdy,86.0,1.15e-08,Ta
10353,crudy,86.0,0.0,Ta
10354,cowls,86.0,6.61e-08,Ta
10355,corky,86.0,3.8e-07,Ta
10356,copsy,86.0,0.0,Ta
10357,clows,86.0,0.0,Ta
10358,clonk,86.0,2.4e-08,Ta
10359,chems,86.0,6.46e-08,Ta
10360,chark,86.0,2.4e-08,Ta
10361,chaps,86.0,1.32e-06,Ta
10362,carvy,86.0,0.0,Ta
10363,caphs,86.0,0.0,Ta
10364,burns,86.0,1.74e-05,Ta
10365,broch,86.0,1.05e-07,Ta
10366,borms,86.0,0.0,Ta
10367,bolds,86.0,2.19e-08,Ta
10368,blech,86.0,1.7e-07,Ta
10369,birds,86.0,3.98e-05,Ta
10370,bends,86.0,2.19e-06,Ta
10371,zesty,86.0,2.57e-07,La
10372,truck,86.0,4.37e-05,La
10373,thrum,86.0,9.33e-08,La
10374,thong,86.0,1.45e-06,La
10375,tawny,86.0,5.89e-07,La
10376,tacky,86.0,1.51e-06,La
10377,syrup,86.0,5.75e-06,La
10378,sword,86.0,2.34e-05,La
10379,study,86.0,0.000182,La
10380,stink,86.0,2.88e-06,La
10381,snack,86.0,7.94e-06,La
10382,slimy,86.0,1.2e-06,La
10383,shady,86.0,5.13e-06,La
10384,scowl,86.0,3.24e-07,La
10385,rocky,86.0,1.45e-05,La
10386,prowl,86.0,5.62e-07,La
10387,prism,86.0,2.75e-06,La
10388,prank,86.0,5.01e-06,La
10389,nobly,86.0,2.45e-07,La
10390,newly,86.0,2.63e-05,La
10391,minty,86.0,4.9e-07,La
10392,midst,86.0,7.76e-06,La
